-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 02/01/1981 through 02/20/2024 
Location: Latitude  28.6835   Longitude 77.22 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,RH2M,PRECTOTCORR,T2M_MAX,T2M_MIN,PS
1982,2,9,14.3,2.81,31.44,0.0,24.02,6.26,98.95
1982,2,10,15.56,4.09,37.75,0.0,23.68,8.3,99.03
1982,2,11,16.23,5.49,48.69,1.09,24.31,11.64,98.79
1982,2,12,15.5,6.16,61.12,0.1,24.92,8.02,98.76
1982,2,13,15.51,5.55,55.38,0.23,25.24,7.61,99.04
1982,2,14,15.23,5.37,52.5,0.0,22.71,8.09,99.11
1982,2,15,16.22,5.8,52.69,0.0,23.96,9.12,98.88
1982,2,16,15.66,6.96,63.44,0.35,22.08,11.29,98.98
1982,2,17,14.9,7.32,70.88,0.71,21.59,10.73,98.92
1982,2,18,17.98,7.14,60.25,0.02,25.9,8.71,98.85
1982,2,19,19.4,6.29,47.56,0.42,27.92,11.79,98.85
1982,2,20,18.16,4.58,38.19,0.0,27.48,11.94,98.94
1982,2,21,16.37,3.54,33.38,0.03,26.66,8.92,99.17
1982,2,22,12.15,2.75,34.19,0.16,20.54,5.64,99.23
1982,2,23,13.15,2.75,33.19,0.0,24.44,3.9,99.14
1982,2,24,12.93,3.36,38.38,0.0,21.4,7.03,99.13
1982,2,25,15.01,3.3,34.5,0.0,25.94,7.2,99.02
1982,2,26,17.26,3.78,34.12,0.0,27.19,8.94,99.02
1982,2,27,17.98,5.62,46.0,2.57,25.7,10.7,99.01
1982,2,28,18.7,7.14,54.94,6.23,25.7,13.24,98.82
1982,3,1,18.65,8.79,67.25,14.0,24.48,13.21,98.52
1982,3,2,14.78,6.59,65.88,14.22,21.45,9.12,98.89
1982,3,3,16.25,5.43,50.31,0.6,24.85,9.78,99.35
1982,3,4,15.71,5.98,55.56,0.25,22.86,10.44,99.05
1982,3,5,15.93,7.93,70.75,3.63,21.83,11.3,98.64
1982,3,6,16.26,6.65,62.44,2.69,24.01,10.15,98.54
1982,3,7,16.12,5.19,49.81,0.68,24.66,8.44,99.06
1982,3,8,16.22,4.88,47.31,0.27,25.14,8.77,99.08
1982,3,9,17.53,4.88,42.06,2.54,26.76,9.17,98.84
1982,3,10,18.5,5.62,45.0,0.0,27.2,11.09,98.81
1982,3,11,17.98,6.41,53.94,2.51,26.99,10.4,99.14
1982,3,12,16.89,6.1,54.75,0.0,26.12,8.32,99.24
1982,3,13,18.94,5.92,49.81,0.0,28.98,10.05,99.03
1982,3,14,20.38,6.04,44.81,0.0,30.83,12.76,98.91
1982,3,15,21.37,7.26,48.81,0.0,31.72,12.19,98.69
1982,3,16,24.3,8.48,47.62,0.34,33.21,15.69,98.2
1982,3,17,23.06,8.24,49.75,1.52,31.43,15.51,98.31
1982,3,18,21.94,7.75,50.81,0.12,30.75,14.3,98.58
1982,3,19,21.91,7.26,48.06,0.0,31.52,13.75,98.73
1982,3,20,23.04,6.96,44.44,0.0,33.29,13.54,98.72
1982,3,21,24.67,7.63,41.94,0.0,34.12,16.87,98.74
1982,3,22,25.76,8.0,40.75,0.02,33.51,19.52,98.56
1982,3,23,26.55,8.24,40.44,0.96,34.72,19.38,98.49
1982,3,24,22.17,10.44,65.5,9.05,31.2,16.8,98.61
1982,3,25,21.81,9.46,62.5,0.0,29.83,15.12,98.79
1982,3,26,21.49,7.51,50.88,0.09,30.37,13.95,98.78
1982,3,27,21.69,6.47,44.38,0.0,30.83,12.83,98.86
1982,3,28,24.73,8.18,44.25,0.0,34.27,15.6,98.76
1982,3,29,25.68,9.4,48.56,0.0,34.45,17.46,98.83
1982,3,30,26.43,9.58,47.69,0.0,35.15,18.4,98.66
1982,3,31,26.89,8.79,43.44,0.0,35.9,18.98,98.24
1982,4,1,26.84,7.14,37.75,0.0,37.5,17.14,97.81
1982,4,2,25.57,6.23,33.94,0.0,35.64,16.44,97.96
1982,4,3,26.69,6.47,33.81,0.0,37.48,16.44,98.11
1982,4,4,27.68,6.41,30.06,0.0,37.69,19.01,98.22
1982,4,5,26.96,5.43,26.5,0.03,35.86,17.37,98.25
1982,4,6,27.13,7.63,35.75,4.38,35.51,19.37,98.53
1982,4,7,25.12,7.93,42.44,0.02,33.48,17.83,98.78
1982,4,8,24.07,6.77,39.81,0.04,33.73,15.95,98.74
1982,4,9,25.06,5.74,33.12,0.0,35.9,14.85,98.57
1982,4,10,27.35,5.74,29.06,0.0,37.84,18.92,98.51
1982,4,11,28.35,6.16,29.12,0.0,38.65,18.65,98.44
1982,4,12,28.99,7.14,31.62,0.0,38.83,19.55,98.41
1982,4,13,29.4,8.06,34.44,0.0,38.75,20.26,98.22
1982,4,14,30.51,7.26,30.12,0.0,40.47,21.5,98.14
1982,4,15,31.4,7.02,26.75,0.0,41.44,22.4,97.95
1982,4,16,31.4,7.26,27.56,0.16,41.26,23.19,97.84
1982,4,17,31.52,9.52,35.19,6.04,39.98,24.72,97.76
1982,4,18,27.52,12.82,56.31,43.1,33.24,22.48,97.99
1982,4,19,27.13,10.93,51.75,0.54,34.51,19.94,98.2
1982,4,20,28.25,9.34,41.12,1.3,35.99,21.09,98.19
1982,4,21,28.99,9.34,40.81,5.69,37.68,20.81,98.41
1982,4,22,29.37,8.97,37.69,0.0,38.09,20.92,98.28
1982,4,23,29.56,9.22,38.25,0.02,38.29,21.55,98.13
1982,4,24,29.48,8.91,36.0,0.0,38.1,20.48,98.0
1982,4,25,29.23,10.19,40.19,30.59,33.62,23.71,97.95
1982,4,26,26.89,10.99,49.44,14.04,31.31,22.38,98.06
1982,4,27,27.93,10.93,47.38,0.01,34.31,21.62,98.24
1982,4,28,25.41,13.67,67.62,45.8,31.42,21.32,98.35
1982,4,29,25.61,12.08,61.0,0.76,32.1,19.97,98.49
1982,4,30,25.77,12.33,61.75,4.8,33.51,18.48,98.33
1982,5,1,28.55,13.67,57.81,0.0,36.6,20.8,98.34
1982,5,2,28.94,13.06,55.0,0.0,36.31,22.69,98.35
1982,5,3,28.01,10.8,50.12,0.0,37.4,19.49,98.26
1982,5,4,28.37,10.5,47.44,0.0,37.52,20.31,98.1
1982,5,5,28.37,9.95,43.5,0.0,37.66,19.76,98.15
1982,5,6,29.34,9.03,38.0,0.02,38.63,20.05,98.18
1982,5,7,29.53,11.23,45.75,0.79,36.73,22.33,98.17
1982,5,8,29.81,12.27,48.75,0.07,36.95,22.9,98.14
1982,5,9,30.51,13.24,49.06,0.26,35.4,25.26,98.25
1982,5,10,29.97,13.43,51.38,0.29,36.12,24.71,98.22
1982,5,11,28.05,14.65,62.19,1.77,33.64,22.58,98.14
1982,5,12,30.45,15.14,57.19,7.05,38.04,25.31,97.98
1982,5,13,23.96,13.0,69.94,58.14,30.29,17.83,98.15
1982,5,14,23.5,11.23,65.38,7.38,31.7,15.43,98.23
1982,5,15,24.51,11.05,59.12,26.14,31.58,17.38,98.56
1982,5,16,24.71,10.68,57.25,0.0,31.59,17.67,98.75
1982,5,17,25.33,11.11,57.31,0.23,33.29,17.39,98.57
1982,5,18,27.29,12.02,55.0,0.0,35.13,20.43,98.44
1982,5,19,29.0,13.06,55.62,0.18,37.24,21.45,98.48
1982,5,20,26.95,13.06,60.12,0.04,32.78,22.22,98.56
1982,5,21,27.37,13.0,58.88,0.11,33.86,20.62,98.46
1982,5,22,28.37,12.39,53.31,0.0,34.44,21.55,98.28
1982,5,23,30.37,12.08,46.0,0.0,37.01,23.25,98.19
1982,5,24,29.56,11.78,46.81,0.1,34.28,23.31,98.3
1982,5,25,33.33,12.27,38.88,0.0,39.9,26.68,98.16
1982,5,26,33.17,13.37,43.81,0.0,40.78,27.65,98.04
1982,5,27,32.63,14.16,47.5,0.0,40.03,25.84,97.84
1982,5,28,32.84,12.76,43.44,0.01,41.07,25.02,97.61
1982,5,29,32.5,11.23,40.19,0.0,41.4,24.02,97.56
1982,5,30,33.19,11.66,38.81,5.48,41.98,25.63,97.57
1982,5,31,31.92,9.16,33.69,0.11,40.3,22.65,97.73
1982,6,1,32.42,10.8,37.62,0.45,40.62,24.29,97.65
1982,6,2,32.25,9.77,35.25,0.11,40.96,23.6,97.68
1982,6,3,32.26,9.16,33.19,0.38,41.49,23.33,97.71
1982,6,4,32.9,9.4,32.88,0.0,42.13,22.98,97.74
1982,6,5,32.56,11.72,39.69,0.0,40.78,23.46,97.84
1982,6,6,33.38,12.39,40.44,0.01,41.23,26.1,97.74
1982,6,7,34.41,11.47,36.25,0.03,42.3,25.08,97.56
1982,6,8,35.18,10.56,32.44,0.0,44.0,26.16,97.41
1982,6,9,34.82,10.93,32.12,0.0,43.11,27.19,97.28
1982,6,10,35.09,10.56,31.69,0.0,43.57,27.15,97.29
1982,6,11,35.69,11.17,31.88,0.0,43.99,28.0,97.27
1982,6,12,36.17,12.02,33.62,0.08,43.44,28.37,97.39
1982,6,13,36.4,13.18,36.19,1.23,44.24,28.44,97.19
1982,6,14,36.35,12.94,34.94,0.33,44.15,28.98,97.18
1982,6,15,33.8,15.5,45.94,42.29,37.78,29.21,97.36
1982,6,16,35.05,14.59,43.06,0.16,41.91,27.26,97.32
1982,6,17,35.14,14.65,41.94,0.04,41.18,29.49,97.29
1982,6,18,32.43,17.27,55.5,23.1,36.6,28.01,97.38
1982,6,19,29.33,15.2,59.69,7.74,34.83,25.08,97.48
1982,6,20,31.65,15.08,53.0,3.95,37.99,24.27,97.57
1982,6,21,34.12,13.85,43.25,0.08,40.77,25.85,97.65
1982,6,22,34.8,13.67,40.25,0.0,41.11,28.21,97.63
1982,6,23,33.88,11.72,37.56,0.01,41.85,26.38,97.45
1982,6,24,33.51,11.17,36.56,0.0,42.23,25.02,97.36
1982,6,25,34.45,12.02,36.88,0.0,42.24,26.55,97.26
1982,6,26,35.15,13.55,39.12,0.0,42.92,27.98,97.11
1982,6,27,35.62,13.37,37.5,0.01,44.01,26.76,97.02
1982,6,28,33.7,14.77,44.81,14.57,38.96,28.97,97.16
1982,6,29,33.44,13.73,43.88,0.14,40.99,26.76,97.44
1982,6,30,33.99,11.96,37.12,1.3,42.16,27.3,97.55
1982,7,1,34.17,11.96,36.12,1.31,41.26,27.76,97.45
1982,7,2,34.56,11.96,35.75,0.01,42.0,27.37,97.32
1982,7,3,35.28,12.08,34.81,0.06,42.47,29.19,97.34
1982,7,4,36.14,10.99,30.44,0.0,44.25,28.44,97.39
1982,7,5,36.07,10.93,30.31,0.0,43.59,29.53,97.38
1982,7,6,35.87,11.72,32.5,0.0,43.91,28.38,97.33
1982,7,7,35.58,12.21,34.62,1.18,43.19,28.12,97.49
1982,7,8,34.75,12.33,38.25,7.94,43.24,26.26,97.4
1982,7,9,35.8,11.47,32.62,0.31,44.12,27.4,97.34
1982,7,10,36.18,11.17,31.25,0.07,44.58,27.55,97.35
1982,7,11,36.8,10.99,29.25,0.01,43.88,28.72,97.36
1982,7,12,36.22,12.45,33.56,2.25,41.48,30.92,97.4
1982,7,13,35.16,14.34,41.44,1.21,40.9,28.23,97.5
1982,7,14,34.33,15.5,45.88,3.3,39.43,29.83,97.51
1982,7,15,31.89,19.71,65.5,29.95,35.0,28.94,97.56
1982,7,16,32.11,19.04,63.12,6.1,36.35,27.63,97.51
1982,7,17,34.13,18.8,56.0,0.34,38.95,28.89,97.25
1982,7,18,36.7,16.97,44.62,0.0,42.62,29.59,97.09
1982,7,19,36.74,16.97,44.06,0.55,41.99,31.83,97.23
1982,7,20,32.78,19.53,61.5,6.57,35.65,29.8,97.57
1982,7,21,33.12,17.82,55.94,0.6,37.55,29.22,97.53
1982,7,22,31.7,19.04,63.62,25.51,34.98,27.78,97.55
1982,7,23,31.39,19.53,67.0,5.61,35.65,27.7,97.56
1982,7,24,28.93,21.85,84.81,10.94,30.2,27.76,97.58
1982,7,25,28.76,21.79,85.5,97.65,30.73,26.85,97.47
1982,7,26,29.13,21.42,82.62,41.53,32.81,26.37,97.28
1982,7,27,30.07,21.42,78.56,0.4,34.81,26.16,97.18
1982,7,28,29.28,20.75,79.38,3.73,32.68,25.53,97.34
1982,7,29,31.17,21.61,74.69,0.05,35.52,26.9,97.32
1982,7,30,29.9,21.67,79.81,2.17,33.46,26.93,97.19
1982,7,31,29.8,21.18,78.75,1.21,33.43,26.54,97.2
1982,8,1,29.01,21.48,83.5,2.72,32.48,26.35,97.36
1982,8,2,29.04,20.75,80.69,5.91,31.79,25.75,97.47
1982,8,3,29.53,21.61,81.81,7.87,33.38,26.18,97.68
1982,8,4,29.39,21.79,83.0,3.26,32.31,26.6,97.7
1982,8,5,28.26,20.94,84.75,23.16,30.5,25.93,97.65
1982,8,6,29.11,21.61,83.31,40.83,32.98,25.28,97.36
1982,8,7,29.22,21.24,81.31,1.57,32.05,25.91,97.4
1982,8,8,29.87,21.42,79.38,7.12,33.01,27.09,97.51
1982,8,9,28.97,21.55,83.94,3.11,31.34,26.33,97.58
1982,8,10,29.6,21.67,81.62,44.98,33.03,26.48,97.54
1982,8,11,28.62,21.67,85.69,12.54,30.51,26.37,97.56
1982,8,12,28.76,21.97,86.44,14.79,31.85,26.05,97.48
1982,8,13,28.73,21.91,86.19,0.0,31.27,25.94,97.62
1982,8,14,30.08,21.55,79.0,5.37,33.97,25.63,97.64
1982,8,15,28.51,21.36,85.62,0.24,31.98,26.2,97.73
1982,8,16,29.73,21.06,79.06,0.05,33.53,24.96,97.61
1982,8,17,28.98,21.91,85.06,0.39,31.88,26.05,97.58
1982,8,18,29.63,22.09,83.0,0.03,32.62,26.54,97.6
1982,8,19,29.44,22.09,83.5,1.14,32.66,27.06,97.54
1982,8,20,28.9,21.85,85.56,32.54,32.22,25.96,97.52
1982,8,21,28.44,21.42,86.12,12.76,31.81,25.9,97.53
1982,8,22,28.51,21.06,84.31,10.33,31.53,25.77,97.54
1982,8,23,28.69,20.94,82.88,4.7,31.58,25.8,97.45
1982,8,24,28.0,20.63,84.56,13.95,30.55,25.61,97.46
1982,8,25,28.38,20.02,81.38,20.81,32.05,25.04,97.58
1982,8,26,29.12,19.96,77.94,4.14,33.48,24.25,97.65
1982,8,27,29.3,19.9,76.69,9.3,33.48,25.64,97.72
1982,8,28,28.33,19.84,81.0,9.08,32.46,24.76,97.76
1982,8,29,27.74,17.88,75.94,2.8,32.01,22.87,97.73
1982,8,30,27.7,17.52,74.5,4.55,31.98,24.14,97.83
1982,8,31,27.41,18.13,77.94,0.1,30.38,24.21,98.04
1982,9,1,27.58,16.85,72.81,0.03,32.29,23.05,98.16
1982,9,2,28.15,17.58,73.5,0.1,33.65,22.55,97.98
1982,9,3,29.04,18.13,71.69,0.16,34.34,23.73,97.96
1982,9,4,28.24,15.93,66.88,0.0,34.49,22.12,97.91
1982,9,5,28.08,16.42,69.06,0.0,34.55,21.08,97.92
1982,9,6,28.1,16.97,71.12,0.0,34.15,22.12,97.88
1982,9,7,28.19,17.15,71.56,0.0,34.3,22.29,97.95
1982,9,8,28.21,16.97,70.44,0.0,34.18,22.48,97.92
1982,9,9,27.98,17.09,71.19,0.13,33.47,22.34,97.97
1982,9,10,28.37,19.29,78.38,0.07,33.87,23.26,97.97
1982,9,11,27.87,19.35,81.19,0.01,32.44,24.27,97.86
1982,9,12,27.87,15.56,67.19,2.62,33.41,21.98,97.58
1982,9,13,28.28,13.37,56.81,0.0,35.63,20.84,97.62
1982,9,14,26.69,13.55,62.88,0.0,35.55,19.42,97.82
1982,9,15,26.24,13.06,62.25,0.0,35.33,19.1,97.9
1982,9,16,26.63,13.18,61.56,0.0,35.02,19.82,98.0
1982,9,17,26.87,13.79,63.31,0.0,35.43,19.79,98.11
1982,9,18,27.83,13.61,59.81,0.0,35.32,20.24,98.27
1982,9,19,27.26,13.31,60.38,0.0,35.44,19.82,98.36
1982,9,20,26.95,11.78,54.88,0.0,36.17,19.65,98.28
1982,9,21,27.5,11.9,53.94,0.0,36.42,19.25,98.19
1982,9,22,28.28,13.43,57.69,0.0,35.97,21.31,97.97
1982,9,23,27.55,14.47,64.25,0.12,33.71,21.78,98.13
1982,9,24,26.44,14.16,65.94,3.81,31.0,22.78,98.48
1982,9,25,26.8,11.66,55.38,0.01,33.17,20.61,98.59
1982,9,26,25.31,8.36,44.25,0.0,34.35,16.99,98.45
1982,9,27,25.39,8.0,42.12,0.0,35.04,15.76,98.33
1982,9,28,26.58,8.85,42.81,0.0,36.48,18.56,98.3
1982,9,29,27.11,9.22,43.38,0.0,36.13,19.23,98.24
1982,9,30,26.51,7.51,37.5,0.0,35.75,17.1,98.31
1982,10,1,26.24,7.14,36.31,0.09,35.23,18.01,98.5
1982,10,2,25.73,7.57,39.88,0.02,35.62,18.33,98.84
1982,10,3,27.11,6.47,30.31,0.0,35.93,19.98,98.95
1982,10,4,26.08,7.39,37.12,0.0,35.58,19.38,98.79
1982,10,5,24.83,9.22,49.94,0.0,33.76,17.36,98.81
1982,10,6,25.66,11.11,57.19,0.0,34.38,18.27,98.88
1982,10,7,27.07,10.99,53.12,0.0,35.91,19.57,98.67
1982,10,8,27.25,9.34,43.75,0.24,36.01,19.62,98.49
1982,10,9,27.51,10.68,49.31,0.62,36.16,21.16,98.52
1982,10,10,26.55,13.0,62.31,2.05,34.43,20.08,98.69
1982,10,11,25.48,13.85,70.5,18.32,32.57,19.32,98.85
1982,10,12,26.03,12.7,64.06,0.01,34.57,18.6,98.82
1982,10,13,25.9,13.06,65.38,0.0,33.43,19.19,98.88
1982,10,14,26.8,13.0,62.0,0.0,34.76,19.87,98.88
1982,10,15,26.49,13.06,62.5,0.0,33.74,20.11,98.85
1982,10,16,26.68,12.08,58.44,0.0,34.7,19.93,98.78
1982,10,17,26.29,11.35,56.38,0.0,34.61,19.47,98.81
1982,10,18,26.23,11.72,57.19,0.0,33.67,19.41,98.91
1982,10,19,27.19,10.07,47.0,0.0,34.3,20.29,98.65
1982,10,20,27.08,8.3,38.75,0.0,35.28,20.01,98.43
1982,10,21,26.82,8.54,40.19,0.0,34.96,20.77,98.35
1982,10,22,25.8,8.12,40.69,0.0,34.34,18.49,98.4
1982,10,23,26.0,8.0,40.38,0.02,34.37,18.83,98.66
1982,10,24,26.07,7.51,38.06,0.0,34.15,19.57,98.8
1982,10,25,25.11,6.41,33.69,1.67,33.17,17.44,98.54
1982,10,26,24.56,5.98,32.88,0.0,34.9,17.65,98.37
1982,10,27,23.75,9.03,49.5,0.2,33.01,15.16,98.59
1982,10,28,23.89,10.93,60.19,1.95,31.01,18.09,99.07
1982,10,29,24.2,9.64,52.69,0.0,31.76,18.33,99.19
1982,10,30,23.36,6.65,38.56,0.0,32.22,16.2,99.05
1982,10,31,23.44,6.53,37.31,0.0,31.89,16.38,99.02
1982,11,1,23.79,7.02,39.69,0.0,31.56,16.98,99.15
1982,11,2,22.87,4.76,28.94,0.0,31.23,13.87,99.23
1982,11,3,23.93,5.0,28.19,0.0,31.92,16.44,99.31
1982,11,4,22.5,4.7,29.12,0.0,31.79,16.33,99.13
1982,11,5,22.86,6.04,36.06,0.0,32.74,15.49,98.58
1982,11,6,23.68,6.35,36.56,0.0,32.26,15.28,98.65
1982,11,7,24.15,6.71,37.88,0.0,32.61,15.69,98.92
1982,11,8,23.84,7.81,44.0,0.0,31.47,17.31,98.99
1982,11,9,21.76,10.8,66.69,2.41,26.89,16.48,99.02
1982,11,10,20.1,8.91,64.0,0.02,27.64,13.38,98.93
1982,11,11,20.81,6.47,44.88,1.51,28.75,13.83,98.86
1982,11,12,20.56,5.49,38.44,0.02,29.5,12.4,98.77
1982,11,13,21.79,5.68,36.56,0.0,30.82,13.12,98.8
1982,11,14,22.57,5.49,33.81,0.0,31.45,14.72,98.84
1982,11,15,23.01,6.47,37.44,0.0,30.77,15.69,98.89
1982,11,16,23.72,8.67,48.75,0.02,31.92,17.74,99.07
1982,11,17,23.87,8.48,47.81,0.0,32.03,16.54,99.22
1982,11,18,25.1,9.16,47.06,0.0,33.24,19.62,99.3
1982,11,19,23.12,9.16,52.56,0.0,29.42,18.87,99.07
1982,11,20,20.3,8.36,57.12,1.54,24.69,16.56,99.07
1982,11,21,19.72,5.55,42.38,1.99,28.01,12.28,99.1
1982,11,22,17.79,3.97,33.12,0.01,27.74,10.86,99.23
1982,11,23,15.72,3.42,32.94,0.0,24.8,8.05,99.1
1982,11,24,17.19,3.42,29.5,0.0,25.05,9.87,98.95
1982,11,25,18.43,3.48,26.94,0.0,25.83,12.33,98.84
1982,11,26,18.4,4.15,32.69,0.0,26.37,10.87,98.97
1982,11,27,15.69,3.66,34.94,0.0,25.65,8.42,99.05
1982,11,28,15.69,2.99,29.12,0.0,25.08,6.65,99.16
1982,11,29,16.5,3.23,29.0,0.0,26.11,8.74,99.08
1982,11,30,18.35,3.66,29.62,0.0,27.33,11.67,99.07
1982,12,1,19.8,4.94,35.5,0.0,28.07,12.8,99.12
1982,12,2,21.3,5.68,36.56,0.0,28.54,14.17,99.2
1982,12,3,19.91,5.62,40.0,0.0,27.96,13.73,99.25
1982,12,4,18.88,4.64,35.38,0.0,27.69,12.98,99.3
1982,12,5,16.65,3.97,34.88,0.0,25.4,10.41,99.2
1982,12,6,14.8,3.36,34.62,0.0,24.3,8.89,99.15
1982,12,7,15.51,2.87,28.38,0.0,24.1,7.0,99.27
1982,12,8,16.97,2.99,25.62,0.0,24.43,9.93,99.44
1982,12,9,18.09,4.21,32.38,0.0,26.19,12.67,99.49
1982,12,10,16.58,4.64,40.62,0.0,24.97,11.01,99.25
1982,12,11,15.01,3.23,32.0,0.0,23.82,9.93,99.07
1982,12,12,15.46,2.99,29.62,0.0,24.43,9.43,99.27
1982,12,13,15.49,4.33,40.19,0.0,24.21,8.44,99.27
1982,12,14,17.94,5.13,41.56,0.0,26.98,10.9,99.31
1982,12,15,16.63,4.64,41.19,0.0,25.56,10.02,99.28
1982,12,16,16.14,4.03,36.25,0.0,25.83,9.26,99.29
1982,12,17,15.94,3.97,36.44,0.0,25.61,8.73,99.43
1982,12,18,15.82,3.42,32.25,0.0,26.11,9.46,99.34
1982,12,19,15.29,3.17,31.25,0.0,24.47,7.6,99.29
1982,12,20,15.19,3.11,29.81,0.0,24.29,9.27,99.41
1982,12,21,15.21,3.17,31.62,0.0,26.01,7.09,99.41
1982,12,22,16.83,2.93,27.19,0.0,27.49,8.3,99.21
1982,12,23,16.47,4.64,40.88,0.0,25.42,9.53,98.92
1982,12,24,15.74,3.85,36.56,0.0,25.08,8.95,99.04
1982,12,25,14.23,3.17,34.0,0.0,24.1,7.31,99.21
1982,12,26,14.61,2.26,23.44,0.0,23.0,5.89,99.38
1982,12,27,14.62,2.93,29.62,0.0,22.94,6.55,99.13
1982,12,28,12.12,6.35,71.62,5.08,14.52,9.0,98.95
1982,12,29,11.5,5.68,70.44,0.56,19.22,7.04,99.47
1982,12,30,11.64,5.25,64.25,4.92,19.85,5.33,99.36
1982,12,31,12.71,4.94,59.0,0.02,22.13,6.31,99.1
1983,1,1,13.92,4.58,48.75,0.0,23.38,7.8,99.21
1983,1,2,11.62,3.91,48.88,0.0,20.3,5.77,99.18
1983,1,3,11.11,2.99,39.06,0.0,19.83,2.89,99.32
1983,1,4,13.9,3.05,32.25,0.0,21.19,7.14,99.44
1983,1,5,14.51,3.36,33.69,0.0,22.14,8.99,99.37
1983,1,6,14.51,3.97,40.0,0.0,24.14,6.79,99.18
1983,1,7,15.47,4.7,44.19,0.0,23.64,9.85,99.08
1983,1,8,14.16,4.76,49.69,0.0,23.16,7.2,99.11
1983,1,9,14.3,3.91,40.0,0.0,22.95,7.31,99.0
1983,1,10,11.69,3.48,41.81,0.0,20.86,4.08,99.39
1983,1,11,13.02,3.66,41.75,0.51,20.87,5.29,99.53
1983,1,12,11.83,3.17,39.12,0.0,20.74,4.75,99.47
1983,1,13,10.85,2.56,34.12,0.0,20.3,2.69,99.48
1983,1,14,11.03,2.69,34.12,0.0,18.75,5.33,99.28
1983,1,15,11.48,3.05,38.38,0.0,21.29,3.33,99.23
1983,1,16,12.82,3.11,35.62,0.0,21.92,6.37,99.45
1983,1,17,13.77,2.81,30.75,0.0,22.36,7.55,99.51
1983,1,18,12.25,2.56,31.69,0.0,22.93,4.44,99.4
1983,1,19,12.17,2.44,30.69,0.0,23.47,3.88,99.32
1983,1,20,12.72,2.38,29.0,0.0,24.34,3.74,99.41
1983,1,21,14.22,2.44,26.25,0.0,23.35,7.22,99.64
1983,1,22,15.59,2.62,24.81,0.0,23.1,7.51,99.53
1983,1,23,16.19,2.87,26.5,0.0,25.31,9.02,99.43
1983,1,24,16.35,2.81,26.12,0.0,25.92,8.91,99.39
1983,1,25,15.87,2.69,25.88,0.0,25.26,8.53,99.38
1983,1,26,16.94,3.42,28.88,0.0,24.54,10.82,99.38
1983,1,27,17.3,6.04,49.75,0.6,24.94,11.4,99.18
1983,1,28,15.17,9.09,84.88,19.03,20.99,11.68,99.01
1983,1,29,14.14,7.45,75.5,6.44,20.78,9.5,99.07
1983,1,30,12.24,5.31,62.44,6.69,20.96,6.17,99.06
1983,1,31,11.05,3.66,48.25,3.08,19.99,4.34,98.98
1983,2,1,10.93,3.97,52.25,0.54,19.71,3.56,99.03
1983,2,2,11.1,3.54,45.62,0.0,19.96,3.83,99.35
1983,2,3,10.98,3.3,43.88,0.0,20.31,3.42,99.44
1983,2,4,11.23,3.23,43.44,0.0,21.06,3.38,99.37
1983,2,5,11.41,2.87,37.25,0.0,21.46,2.65,99.26
1983,2,6,13.57,2.62,30.25,0.0,22.29,4.01,99.29
1983,2,7,14.61,2.87,29.06,0.0,22.87,8.5,99.31
1983,2,8,13.06,3.23,37.06,0.0,22.62,4.97,99.35
1983,2,9,12.77,3.36,40.69,0.0,23.03,4.51,99.35
1983,2,10,13.25,3.36,38.69,0.0,23.55,4.43,99.35
1983,2,11,14.9,3.54,36.31,0.0,24.66,7.86,99.23
1983,2,12,15.12,4.09,40.62,0.0,24.94,6.83,98.93
1983,2,13,15.76,4.27,40.12,0.0,23.31,10.65,98.88
1983,2,14,17.58,5.62,47.12,0.25,27.47,9.05,98.97
1983,2,15,18.83,6.9,54.38,0.77,28.05,11.83,99.07
1983,2,16,18.9,5.98,46.38,0.03,27.12,12.2,98.96
1983,2,17,16.4,5.43,47.75,0.0,23.13,12.02,98.88
1983,2,18,16.96,5.19,46.12,0.0,26.07,9.58,99.04
1983,2,19,17.32,5.0,43.31,0.0,26.19,10.06,98.93
1983,2,20,17.72,5.31,44.12,0.0,26.54,9.91,98.75
1983,2,21,19.04,5.0,38.94,0.0,28.08,12.24,98.76
1983,2,22,18.76,4.46,35.12,0.0,28.24,12.06,98.88
1983,2,23,19.76,4.39,33.25,0.0,30.15,10.51,98.93
1983,2,24,19.31,5.07,38.5,2.73,28.31,12.8,98.95
1983,2,25,16.9,5.74,52.56,2.42,27.06,8.88,99.02
1983,2,26,15.53,4.03,40.38,0.4,24.9,7.87,98.97
1983,2,27,17.23,3.23,30.19,0.0,28.32,7.62,98.91
1983,2,28,18.74,3.78,29.88,0.0,27.54,10.37,98.91
1983,3,1,20.74,4.39,31.5,0.0,31.01,13.92,98.79
